Job_Name	Skillset	Location	Organization
Testing Engineers	Technical, J2Ee, SQL, MySQL, Hibernate, Core Java...	Thane	Aditya Imaging Information Technologies LLP
Lead Software Engineer	MongoDb, Javascript, Informatica, PythonWorkflow, Data modeling...	Bengaluru	Intersoft
Software Engineer /  Sr. Software Engineer	Perl, Data structures, Algorithms, Physical design, System verilog...	Bengaluru	Intel Technology India Pvt Ltd
Global Data and Information Management Analyst(Back-End/NoSQL Data De	btech, shipping, analytical, academic, mca, analytics, solutions...	Noida	Loginworks Softwares
Logic Design Engineer	operations, english, windows, linux, server, capacity planning, monitoring,...	Delhi	itForte Staffing Services Private Ltd.
TEAM LEAD- DATA ANALYST	CRM, microsoft, Analytics, Digital media, SQL, Data collection...	Bengaluru	GroupM Media India Private Ltd.
System Engineer - Windows/Linux	Telecom, Outsourcing, IT consulting, Tools, Analytical, Analytics...	Noida	Xavient Software Solutions India Pvt Ltd
Gain Theory | SQL Developer	javascript, development, windows, jquery, server, data structures, mvc...	Bengaluru, Bengaluru	Vizexperts India Private
Engineer	java, jquery, server, data structures, algorithms, web development...	Bengaluru, Bengaluru	Vizexperts India Private
Engineer,  Web Frontend	java, oracle, hibernate, development, data structures, algorithms, graphics...	Bengaluru, Bengaluru	Vizexperts India Private
Senior Engineer -  Web Application	networking, development, btech, data structures, algorithms, graphics...	Gurgaon, Gurgaon	Vizexperts India Private
Engineer,  Web server technology	Senior, Consulting, Windows, Unix, Chip design, Automotive, Web services...	Hyderabad	Mentor Graphics India Pvt. Ltd.
Engineer,  Graphics	Senior, Consulting, Windows, Unix, Chip design, Automotive, Web services...	Hyderabad	Mentor Graphics India Pvt. Ltd.
Capital SW Engineer	Senior, Consulting, Windows, Unix, Chip design, Automotive, Web services...	Hyderabad	Mentor Graphics India Pvt. Ltd.
Capital SW Engineer	accounts, travel, coordination, technical support, amc, documentation...	Ahmedabad	Jekson Vision Pvt. Ltd
Capital SW Engineer	SQL, Oracle, PHP, Javascript, XML, HTML, MySQL, Struts, Hibernate, Ajax	Mumbai, Bengaluru	2Soft Solutions Pvt. Ltd.
Service Engineer	Loans, Automation, Diagnostics, Analytical, Investment banking, MS Office...	Mumbai	Bnp Paribas
Sr Data Analyst	Automation, Data management, YARN, Troubleshooting...	Pune	SnappyData
EDM - Data Trace Analyst	SAS, SQL, SPSS, Data mining, Javascript, Computer science, Data collection,...	Chennai	ANB Systems Private Limited
Quality Assurance Engineer	Python, Data mining, Analytics, Computer science, Machine learning...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Data Analyst	Tools, CV, Email, Data mining, SQL, Data collection, Tracking, MATLAB...	Chennai	FourKites
Senior / Principal Data Scientist	Auditing, US healthcare, MS Access, RDBMS, Claims processing...	Chennai	SCIO HEALTH ANALYTICS
Job Application for Data Scientist at FourKites	Telecom, CRM, Healthcare, Team management, Analytics, Customer interaction,...	Bengaluru	GroupM Media India Private Ltd.
Data Analyst	SystemC, C , Data structures, storage, networking	Bengaluru	ONS Search
Gain Theory | Senior SQL Developer	Python, Data structures, Algorithms, Debugging, Computer science...	Bengaluru	TiVo Inc
System engineer - Architecture Modelling (storage devices)	networking, development, design patterns, data structures, algorithms...	Gurgaon, Gurgaon	Vizexperts India Private
Software Engineer	MSC, closure, Apache, text analytics, Python, Linguistics, data science...	Bengaluru	HealthifyMe
Senior Software Engineer	Consulting, Tools, Analytical, Procurement, Business intelligence, GIS...	krishna	ZettaMine Global Technologies
Data Scientist	SQL, Agile, Scrum, Data analysis, Machine learning, Diagnostics...	Not Specified	QSSOT PVT LTD
Data Scientist	development, algorithms, front end, dashboard, object oriented programming,...	Ahmedabad	Logilite Technologies
V123: Data Scientist	PHP, Data structures, Algorithms, Agile, CSS3, Front end, Computer science,...	Bengaluru	Eros Group
Fresh Engineer	mca, mba, email, pgdca, data analyst, good communication skills, experience...	Mumbai, mumbai	Novacom Technologies (India) Pvt Ltd
Senior Software Engineer - Web	development, product development, data structures, algorithms, kernel, api,...	Bengaluru, Bengaluru / Bangalore	Poseidon Design Systems, Inc
Data Analyst Data Analyst	Automation, Regression, Flow, Physical design, Digital design, Perl...	Bengaluru	Mobiveil, Inc.
Senior Software Engineer, System and Processor Modeling	ERP, MS Data management, MIS, Reports, HR Policies, Recruitment, ...	Chandigarh	T & A Solutions
Flow Support and Automation Engineers	Algorithms, Consulting, Data analysis, Technical services...	Pune	Helium Consulting Private Limited
DOT NET Software Engineers	Production support, RTOS, USB, SPI, System software, Hardware design...	Pune	Ecofrost Technologies Pvt. Ltd.
Senior Engineer - OFSSA	algorithms, analytics, data mining, machine learning...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Pre- Sales Manager/ Engineer	java, sql, development, python, sas, clustering, analytics, data mining...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Data Scientist	algorithms, forms, analytics, optimization, data mining, modeling...	Bengaluru, Chennai	Rinalytics Advisors Pvt. Ltd
Data Scientist	analytics, product management, ids, senior level, data, expert, us, major...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Data Scientist	operations, development, documentation, forecasting, data mining, pm, java,...	Chennai	YuMe India Private Limited.
Data Scientist	operations, development, btech, product management, c++, msc, documentation...	Chennai	YuMe India Private Limited.
Senior Data Scientist	operations, development, documentation, forecasting, data mining, pm, java,...	Pune	YuMe India Private Limited.
Data Scientist	operations, development, btech, product management, c++, msc, documentation...	Pune	YuMe India Private Limited.
Senior Data Scientist	development, product management, intelligence, documentation, data analysis...	Chennai	YuMe India Private Limited.
Data Scientist	Monitoring, HR, Test data, Liaising, Report writing, Service quality...	Lucknow	PNR JOB
Software Engineer- DMP- Analytics	machine learning, NLP, python, big data, Medical, Microsoft Excel...	Mumbai	HR Devi and Associates
ELECTRICAL ENGINNER	SQL, Python, Business intelligence, HTTP, CMMI, Analytics, Data analysis...	Bengaluru, karnataka	Macropace Technologies
Associate Data Scientist	Oracle, Javascript, Linux, MySQL, Core Java, Windows, JBoss, Tomcat, JDBC...	Coimbatore	Skills Hr
Hadoop Data scientist	Event management, Product management, Analytics, Coding, Open source...	Pune	DataTorrent Inc.
senior software engineer	Stores, Tools, SQL, Data processing, Python, Apache Spark, NoSQL, Hadoop...	Mumbai	Affinity Global Inc.
Software Engineer	SQL, Unix, Javascript, Linux, XML, Windows, Business Objects, Teradata...	Mumbai, Pune	EMERSON INNOVATION CENTER - PUNE
Software Engineer BigData	Oracle, Python, Production support, Business intelligence...	Bengaluru	Visa Inc
Data Analyst	Android, XML, MySQL, Data structures, Open source, JSON, Service...	Bengaluru	Eros Group
Senior Software Engineer - BI	development, embedded, aerospace, control system, end user, linux...	Bengaluru, Bengaluru / Bangalore	Sattva eTech India Pvt Ltd
Senior Mobile Engineer - Android	Research, Manager Technology, Senior Design Engineer, Mechatronics...	Chennai	Grindwell Norton Ltd
Software Engineers (Embedded S/W Development)	piping, instrumentation, heat transfer, equipment sizing, furnace...	Delhi, Delhi	Enereff Engineers Pvt. Ltd
Sr. Research Engineer/Research Engineer Grinding Applications Technol	Javascript, MySQL, Python, Business Objects, Algorithms, Coding...	Bengaluru	Germane Analytics Pvt Ltd
Process / Thermal Engineer	Recruitment, C++, Wordpress, Data structures, Algorithms, MATLAB...	Bengaluru	Angel & Genie
Data Scientist	Senior Data Analyst, Com, Analytics, Data analysis, Gaming, Tools, Ideas...	Pune	Jump Games
Software Engineer / Leading Engineer	Tools, Business intelligence, Data mining, SQL, Computer science...	Mumbai	Affinity Global Inc.
Senior Data Analyst (Pune)	ERP, MS Data management, MIS, Reports, HR Policies, Recruitment...	Bengaluru	ARYAN HR SOLUTIONS
Software Engineer Machine Learning	ERP, MS Data management, MIS, Reports, HR Policies, Recruitment...	Pune	ARYAN HR SOLUTIONS
Production Engineer	ERP, MS Data management, MIS, Reports, HR Policies, Recruitment...	Mumbai, Vasai	ARYAN HR SOLUTIONS
Marketing Engineer	Hibernate, SQL, EJB, Middleware, JSF, JBoss, Data structures, Algorithms...	Gurgaon	PeopleStrong HR Services Pvt Ltd
Service / Maintenance Engineer(1.1year)	development, ba, technical support, data mining, quality assurance...	maharashtra	Multi Environment Solutions Pvt. Ltd.
Senior Software Engineer	SQL, Oracle, Db2, Python, Teradata, Application development, JSON...	Bengaluru	Visa Inc
BA-ETL Senior Developer	Customer service, Customer support, Analytics, SQL, Regression...	Bengaluru	SmartAssist
Lead Software Engineer	Ideas, Stores, Service, Tools, Application development, Coding, XML...	Bengaluru	Visa Inc
Data/NLP Scientist	Unix, Python, Data structures, Workflow, Algorithms, Coding, Service...	Bengaluru	Visa Inc
Staff SW Engineer	SQL, data visualization, Python, Tools, User acceptance testing, Algorithms...	Bengaluru	Visa Inc
Staff Software Engineer	Ideas, Stores, Service, Tools, Application development, Coding, XML...	Bengaluru	Visa Inc
Staff Software Engineer	Software Development Manager, PHP, CRM, Python, Application development...	Bengaluru	SmartAssist
Sr. SW Engineer	Tools, Backend, Front end, SAN, Open source, Computer science...	Delhi	Castle Global
Software Engineer Backend	Backend, Front end, SAN, Android, Computer science, Machine learning...	Delhi	Castle Global
Software Engineer - iOS	Unix, Windows, Python, Data structures, Workflow, Algorithms, Coding...	Bengaluru	Visa Inc
Software Engineer - Android	Customer service, Coaching, Coding, Javascript, Visa, Web development, Data...	Bengaluru	Visa Inc
Senior Software Engineer	soft skills, php, campaign management, sql, prototype, algorithms...	Bengaluru	Zyoin Web Private Limited,
Senior Software Engineer	data mining, clustering, java, machine learning, algorithms, regression...	Bengaluru	Zyoin Web Private Limited,
Software Engineer  II	sql, ajax, development, flex, performance testing, data structures...	Noida, Noida/Greater Noida	InXero
Data Scientist/  Sr. Data Scientist	java, mysql, struts, hibernate, ajax, design patterns, data structures...	Noida, Noida/Greater Noida	Spice Online Retail Pvt. Ltd
Sr. QA Engineer	Tools, Information security, Intellectual property, Operations...	Gurgaon, Thane	ugam solutions pvt ltd
Software Engineer	Python, Analytics, Backend, Django, data science, Relationship, level...	Delhi	Rinalytics Advisors Pvt. Ltd
Analyst / Sr. Analyst Data Processing	Customer service, Key account management, Channel distribution, Budgeting...	Pune	Howden
Backend Engineer- Python	S, tware, Architecture , Design, Patterns, XML, ASP.net, SQL, Datase, Mongo...	Pune	HolidayMe
Proposal Engineer - Aftermarket	Data, Analyst, macro, program, g, Strong, MIS, reporting	Mumbai	Kyazoonga
Software Engineer-  Windows Services	Java, Windows , UNIX, HTTP, REST, SOAP, XML, Object, Oriented...	Bengaluru	Accelyst Solutions Pvt. Ltd.
Data Analyst	RDBMS, data, modelling, skills., Jersey, cross, product, integration., Hi...	Delhi	Travel Khana,
Senior Software Engineer	datase design, tfs, data management, t sql, ssrs, skills, data se design...	Bengaluru	Stixis Technologies [P] Limited
CTO/ Architects/ Engineers -  Server Side	sql, mca, btech, troubleshooting, analytics, solutions, shipping...	Noida	Loginworks Softwares
Senior SQL Developer/  Programmer	J2EE, Hi, rnate, HTTP, REST, SOAP, Data, Structure, DBMS	Bengaluru	freecharge.in
TEAM LEAD-  DATA ANALYST	linux, python, algorithms, rdbms, agile, consulting, cloud computing...	Gurgaon	Fractal Analytics Ltd
Senior Software Engineer	Testing, C++, Linux, Perl, Python, SAN, Network administration, Service...	Hyderabad, hyderabad india	Actifio, Inc.
Data Scientist	Linux, Perl, Python, Service, Virtualization, Data management, Packaging...	Hyderabad, hyderabad india	Actifio, Inc.
SKY Test Engineer	product development, data analysis, specification, simulation...	Bengaluru	Kingsly Instrumentation and Communication Pvt. Ltd
Linux Security/Build Engineer	Apache, Manager Quality Assurance, Computer science, MongoDb, Cassandra...	Chennai	Treselle Systems, Inc
Application Engineer	analytics, development, gis, data collection, mapping, remote sensing...	Hyderabad	GEOSYS ENTERPRISE SOLUTIONS Pvt. Ltd.
Big Data Analyst	Data entry, Data analysis, MS Office, Typing, MS AccessSPSS, Powerpoint...	Delhi	Marketing & Development Research Associates (MDRA)
GIS Engineer	Hadoop, Service, Virtualization, Analytics, Email, Ideas, SQL...	Gurgaon	AbsolutData Research Analytics Solutions Pvt. Lt
Data Analyst	MySQL, Data structures, SDLC, Web development, Coding, System design...	Pune	CUSTOM-SOFT
Hadoop Developer | Absolutdata	sql server, development, microsoft, troubleshooting, co, analytics...	Karnal	Imbibe Technologies Pvt Ltd.
Freshers for Software Engineer	Automation testing, Javascript, Core Java, Automation, Python...	Pune	Peopleplus Professional Services Pvt. Ltd.
Sql Analytics /  ETL Developer	Data analysis, Business intelligence, Supply chain, Logistics...	Pune	Medline Industries India Private Limited
Automation Testing Engineer 7 12 Yrs	Hadoop, Troubleshooting, SQL, Computer science, big data, NoSQL...	bhubaneswar	Scalable Systems Pvt. Ltd.
Data Analyst / Modeler	QA QC Engineer, Automation, Python, Manager Quality Assurance...	Hyderabad	TechO2 India Private Limited
Hadoop Developer	IOS, Software, SQL, Data structures, Algorithms, Agile, UX, Version control...	Pune	KisanHub
Senior Quality Assurance Qa Engineer Techo2	Unix, Javascript, XML, HTML, Perl, jQuery, Python, SAN, Data structures...	Banur, Pune	Veritas Technologies LLC
Software Engineer - iOS	Analytics, big data, data science, Oracle, Javascript, XML, MySQL...	Bengaluru	Visa Inc
Senior Software Engineer	software development, data structures, mac, device driver development...	Hyderabad	Votary Softech Solutions Pvt. Ltd.
Staff Software Engineer(REF3202P)-Digital and Mobile Product Developme	server, tools, api, java, xml, backup, ssl, data migration, hibernate, jsp	Pune	HIPAA Box Inc
Development Engineer	xml, core java, development, soa, jms, server, data structures, esb, object...	Bengaluru	Fiorano Software Technologies Pvt Ltd
Java Engineer/Developer	server, tools, api, java, xml, ssl, data migration, hibernate, jsp, uml	Pune	HIPAA Box Inc
Senior Software Engineer - ESB Team	Ideas, Mobile technology, Product quality, Algorithms, Business Executive...	Bengaluru	hotstar
