,City,Job title,Company name,Location,Salary,og_salary_period,salary_category,above_med_sal,technical skills
5330,Atlanta,Specialist - New Ventures Campus,McKinsey & Company,"Atlanta, GA 30318 (Rockdale area)",,,no category,,
5331,Atlanta,Software Engineer -? Healthcare & Life Sciences,KPMG,"Atlanta, GA 30338",,,no category,,agile sql linux pig marketing java databases hive git python unix javascript nosql cloud communication_skills spark hadoop
5332,Atlanta,Computer Operator/Support Engineer,Oversight Systems,"Atlanta, GA",,,no category,,database sql linux databases scripting unix communication_skills shell_scripting
5333,Atlanta,Electromagnetic Measurements Researcher (Entry/Mid-level) - ACL - 1640,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,python scripting matlab
5334,Atlanta,"Project Scientist II, Surgical & Infection Prevention NPD",Halyard Health,"Alpharetta, GA",,,no category,,written_communication project_management marketing communication_skills
5335,Atlanta,Senior Medical Writer,Articulate Science,"Atlanta, GA",,,no category,,marketing
5336,Atlanta,Engineer I,Scientific Research Corporation,"Atlanta, GA 30339",,,no category,,databases unix
5337,Atlanta,Staff Geologist,"Atlantic Coast Consulting, inc.","Roswell, GA 30075",,,no category,,
5338,Atlanta,Scientist,Planet Pharma,"Duluth, GA 30097",,,no category,,excel statistics
5339,Atlanta,Scientist 1 - Flow Cytometry Assay Development,Q2 Solutions,"Marietta, GA",,,no category,,excel communication_skills
5340,Atlanta,Health IT Enterprise Architect / Projects Manager - ICL - 1576,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,agile project_management cloud
5341,Atlanta,Enterprise Architect Principal,"Anthem, Inc.","Atlanta, GA 30319",,,no category,,sql java r_lang python hadoop
5342,Atlanta,Forensic Research Scientist/Analyst,Analytic Services,"Forest Park, GA",,,no category,,written_communication project_management excel communication_skills
5343,Atlanta,Imaging Engineer/Scientist - EOSL - 1560,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,python statistics machine_learning cpp_lang cloud mathematics matlab
5344,Atlanta,Optical Engineer/Scientist - EOSL - 1563,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,python cpp_lang matlab
5345,Atlanta,Environmental Project Engineer - CCR/Fly Ash NPDES,Stantec,"Atlanta, GA",,,no category,,excel
5346,Atlanta,Global Health Portfolio Lead,ICF,"Atlanta, GA",,,no category,,written_communication project_management communication_skills
5347,Atlanta,Scientist,R&D Partners,"Atlanta, GA",,,no category,,excel statistics
5348,Atlanta,"Scientist Certifying-Negative - Tucker, GA (Day shift)",Quest Diagnostics,"Tucker, GA 30085",,,no category,,
5349,Atlanta,Director of Search Online,The Home Depot,"Atlanta, GA",,,no category,,agile
5350,Atlanta,Senior Decision Scientist,ASSURANT,"Atlanta, GA 30339",,,no category,,logistic_regression project_management sql r_lang sas python data_mining statistics mathematics
5351,Atlanta,"Scientist Certifying-Positive - Tucker, GA (evenings)",Quest Diagnostics,"Tucker, GA 30085",,,no category,,
5352,Atlanta,"Scientist Certifying-Positive - Tucker, GA (Thurs-Mon days)",Quest Diagnostics,"Tucker, GA 30085",,,no category,,
5353,Atlanta,Business Analyst- Financial & Data Analysis,firstPRO Inc.,"Atlanta, GA",,,no category,,excel data_mining
5354,Atlanta,"Account Executive, Outside Sales",IDI (a cogint company),"Atlanta, GA",,,no category,,excel marketing communication_skills
5355,Atlanta,Mobile Auditor,Advocate,"Norcross, GA",,,no category,,written_communication database excel
5356,Atlanta,Sr. Optical Engineer/Scientist - EOSL - 1564,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,python cpp_lang matlab
5357,Atlanta,Sr. Imaging Engineer/Scientist - EOSL - 1561,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,python statistics machine_learning cpp_lang cloud mathematics matlab
5358,Atlanta,"Account Executive Fraud Solutions, Acquiring Eastern Region",Payments & Cards Network,"Atlanta, GA",,,no category,,artificial_intelligence machine_learning
5359,Atlanta,Staff Accountant,Advocate,"Norcross, GA",,,no category,,excel
5360,Atlanta,"Scientist Certifying-Negative - Tucker, GA (Nights)",Quest Diagnostics,"Tucker, GA 30085",,,no category,,
5361,Atlanta,Sales Director - Southeast (Atlanta),Zoomdata,"Atlanta, GA",,,no category,,database marketing cloud
5362,Atlanta,Director of Statistical Modeling,Risk Solutions,"Alpharetta, GA",,,no category,,go logistic_regression neural_networks project_management excel sas statistics linear_regression communication_skills mathematics spss
5363,Atlanta,Senior Associate - Cognitive Data Scientist Natural Language Processing,KPMG,"Atlanta, GA 30338",,,no category,,written_communication artificial_intelligence algorithm marketing natural_language_processing algorithms nlp deep_learning statistics machine_learning communication_skills mathematics
5364,Atlanta,CAD Designer Job,Golder Associates,"Atlanta, GA 30341",,,no category,,written_communication excel communication_skills
5365,Atlanta,Operations Research Analyst I,Delta Global Staffing,"Atlanta, GA 30354 (Lakewood Heights-Southeastern area)",,,no category,,
5366,Atlanta,Formulation Scientist,Crane Currency,"Alpharetta, GA",,,no category,,project_management
5367,Atlanta,Senior FPGA Researcher - CIPHER - 1641,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,visualization python cpp_lang mathematics
5368,Atlanta,Structural/Architectural Field Technician - Atlanta,"Wiss, Janney, Elstner Associates","Atlanta, GA",,,no category,,excel communication_skills
5369,Atlanta,Sr. Software Engineer,KPMG,"Atlanta, GA 30338",,,no category,,agile sql linux pig marketing java databases hive git python unix javascript nosql cloud communication_skills spark hadoop
5370,Atlanta,Account Manager,NOKIA,"Roswell, GA 30076",,,no category,,cloud
5371,Atlanta,Environmental Technician / Scientist,"Atlantic Coast Consulting, inc.","Roswell, GA 30075",,,no category,,communication_skills
5372,Atlanta,Senior Operations and Maintenance (O&M) Technician,Arcadis,"Atlanta, GA",,,no category,,excel
5373,Atlanta,"Account Executive Fraud Solutions, Acquiring Eastern Region",Feedzai,"Atlanta, GA",,,no category,,artificial_intelligence machine_learning
5374,Atlanta,Project Scientist 2-Hazardous Waste Remediation,Black & Veatch,"Alpharetta, GA",,,no category,,databases
5375,Atlanta,Accelerator Consultant I - Automotive Software - Sales - Field/Remote,CDK Global,"Atlanta, GA",,,no category,,marketing
5376,Atlanta,Senior Environmental Scientist,Wood,"Kennesaw, GA",,,no category,,marketing r_lang statistics communication_skills
5377,Atlanta,Commissioning Manager,Burns & McDonnell,"Atlanta, GA 30309 (Midtown area)",,,no category,,go marketing
5378,Atlanta,Mobile Architect,Perficient,"Atlanta, GA 30338",,,no category,,agile java
5379,Atlanta,Urban Planner,Jacobs,"Atlanta, GA 30309 (Midtown area)",,,no category,,
5380,Atlanta,Senior Product Manager,Cox Automotive,"Atlanta, GA",,,no category,,agile marketing cloud
5381,Atlanta,"IT Software Developer, NGA Explorer Program",National Geospatial-Intelligence Agency,"Atlanta, GA",,,no category,,artificial_intelligence agile java r_lang python statistics machine_learning javascript api mathematics
5382,Atlanta,Principal Architect,ADP,"Alpharetta, GA",,,no category,,agile excel cassandra rest java javascript nosql cloud api spark
5383,Atlanta,DevOps Engineer Python development,Merge,"Atlanta, GA",,,no category,,ruby linux aws python cloud
5384,Atlanta,Principal DevOps Engineer,ADP,"Alpharetta, GA",,,no category,,ruby excel linux aws java git python nosql cloud
5385,Atlanta,Wetland/ Wildlife Survey Technician,TRC,"Norcross, GA 30093",,,no category,,
5386,Atlanta,"Sr. Manager, Online Data Science",Agile,"Atlanta, GA",,,no category,,algorithms hive data_mining statistics machine_learning spark hadoop
5387,Atlanta,Sr Software Dev (Big Data),HUNTER Technical Resources,"Atlanta, GA 30328",,,no category,,agile visualization aws marketing python javascript cloud api data_visualization
5388,Atlanta,Electrical Engineer (Entry-level) - ICL-1575,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,
5389,Atlanta,"Full Stack Developer - GC Insights, New Ventures",McKinsey & Company,"Atlanta, GA 30318 (Rockdale area)",,,no category,,ruby aws pandas databases python scripting javascript cloud tensorflow
5390,Atlanta,Web Architect with Sitecore exp,Perficient,"Atlanta, GA 30338",,,no category,,agile sql chash_lang chash_lang javascript
5391,Atlanta,"Director, Corporate Accounts, Southeast",Elsevier,"Atlanta, GA",,,no category,,cloud
5392,Atlanta,Systems Administrator,Advocate,"Norcross, GA",,,no category,,written_communication excel cloud
5393,Atlanta,"Right-of-Way Acquisition Manager | Atlanta, GA","Gresham, Smith and Partners.","Atlanta, GA",,,no category,,go communication_skills
5394,Atlanta,Senior Electrical Engineer,Burns & McDonnell,"Atlanta, GA 30309 (Midtown area)",,,no category,,marketing communication_skills api
5395,Atlanta,Intelligence Information Systems Security Officer - RS 1617,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,linux communication_skills
5396,Atlanta,"IT Software Developer, NGA Explorer Program",National Security Agency,"Atlanta, GA",,,no category,,artificial_intelligence agile java r_lang python statistics machine_learning javascript api mathematics
5397,Atlanta,Electrical Engineer- Substation Experienced,Burns & McDonnell,"Atlanta, GA 30309 (Midtown area)",,,no category,,project_management marketing communication_skills
5398,Atlanta,Landscape Architect,Jacobs,"Atlanta, GA 30309 (Midtown area)",,,no category,,communication_skills
5399,Atlanta,Senior Mobile Developer,Perficient,"Atlanta, GA 30338",,,no category,,agile algorithms chash_lang chash_lang
5400,Atlanta,Senior .NET Web Developer (Lead),Perficient,"Atlanta, GA 30338",,,no category,,agile sql algorithms chash_lang chash_lang javascript
5401,Atlanta,Systems Architect and Program Developer ATAS-1624,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,
5402,Atlanta,Talent Manager - New Ventures,McKinsey & Company,"Atlanta, GA 30318 (Rockdale area)",,,no category,,agile communication_skills
5403,Atlanta,Manager-National Tax office- Atlanta (15190),Crowe Horwath,"Atlanta, GA 30326 (Buckhead area)",,,no category,,project_management excel communication_skills
5404,Atlanta,"Senior Scientist, Chemical Process Development",Lonza,"Alpharetta, GA",,,no category,,go project_management marketing communication_skills
5405,Atlanta,Design Engineer IV,ADP,"Alpharetta, GA",,,no category,,excel cloud
5406,Atlanta,Office of Transportation Data - TRP051 Transportation Specialist 2 (PG-J) Statistical Analyst II,Ga. Dept. of Transportation,"Atlanta, GA",,,no category,,excel sql statistics mathematics
5407,Atlanta,FPGA Researcher (Mid/Senior) - ACL - 1646,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,algorithms
5408,Atlanta,Front-End Web Application Developer - ELSYS - 1623,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,visualization linux git javascript data_visualization
5409,Atlanta,"Manager, Data Science",Aquesst,"Atlanta, GA",,,no category,,pig algorithm hive python machine_learning mapreduce spark hadoop
5410,Atlanta,Sr Staff Software Engineer,General Electric,"Atlanta, GA 30319",,,no category,,agile algorithms
5411,Atlanta,Senior Staff-National Tax office (15198),Crowe Horwath,"Atlanta, GA 30326 (Buckhead area)",,,no category,,excel communication_skills
5412,Atlanta,Hadoop Architect,Last Word Consulting,"Johns Creek, GA",,,no category,,hive deep_learning python cloud scala tableau spark hadoop
5413,Atlanta,IoT Developer (Full Stack),JDC Group,"Atlanta, GA 30328",,,no category,,agile database aws java databases chash_lang cpp_lang javascript cloud
5414,Atlanta,Regional Vice President of Sales,Advocate,"Norcross, GA",,,no category,,excel marketing cloud
5415,Atlanta,LC/MS Scientist,Lighthouse Recruiting,"Atlanta, GA",,,no category,,
5416,Atlanta,Lead Chemical Engineer,Cameron Resources Group LLC,"Atlanta, GA",,,no category,,marketing r_lang
5417,Atlanta,"Post-Doctoral Fellowship Training Program in Cancer Epidemiology, Prevention and Survivorship",AMERICAN CANCER SOCIETY,"Atlanta, GA",,,no category,,written_communication rest databases r_lang sas communication_skills
5418,Atlanta,Application Architect V,Data Inc.,"Atlanta, GA",,,no category,,sql java hive git python chash_lang unix cpp_lang perl spark
5419,Atlanta,Information Systems Security Officer - RS-1621,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,linux communication_skills
5420,Atlanta,Senior DevOps Engineer,Strategic IT Staffing,"Atlanta, GA",,,no category,,linux cassandra java python machine_learning scripting unix nosql communication_skills shell_scripting hadoop
5421,Atlanta,Enterprise Account Executive,CDK Global,"Alpharetta, GA",,,no category,,excel marketing communication_skills
5422,Atlanta,Sales Engineer,Cognitive Scale,"Atlanta, GA",,,no category,,go communication_skills
5423,Atlanta,FPGA Researcher (Entry/Mid) - ACL - 1645,Georgia Tech Research Institute,"Atlanta, GA 30318 (Rockdale area)",,,no category,,algorithms
